scorer,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000,DLC_resnet50_LindoScope2Sep6shuffle1_700000
bodyparts,Fiber,Fiber,Fiber,Nose,Nose,Nose,Head,Head,Head,Spine,Spine,Spine,TB,TB,TB,LS,LS,LS,RS,RS,RS
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
86,230.540863,37.5864563,0.999891043,224.2450409,62.72858429,0.999997139,210.1663513,70.981987,0.999995351,194.5619507,85.02495575,0.999994874,190.4631958,99.94275665,0.999999881,188.7909241,71.26776123,0.999979496,211.4187927,87.53579712,0.999989152
87,231.8584137,38.21685791,0.999862075,225.6425476,64.70953369,0.999989867,212.2928925,71.41543579,0.999992609,194.5619507,85.28553009,0.99999547,190.0888062,99.96607971,0.999999881,189.6306152,72.32472229,0.999960184,211.4187927,88.7126236,0.999981761
88,234.8852692,39.32572174,0.99987042,227.8473816,65.74076843,0.999996543,213.4890594,72.23770905,0.999991536,194.5619507,85.39665985,0.999995112,190.0772095,99.96607971,0.999999881,189.9160919,72.69115448,0.999933243,211.4187927,89.34083557,0.999990344
89,243.6746521,43.95337296,0.999495268,229.7340393,69.54705048,0.999992847,215.2142792,75.71691895,0.999974251,195.3359528,85.33000183,0.999994278,190.0772095,99.94275665,0.999999881,190.9001617,72.32472229,0.999959707,211.8735657,91.46138763,0.999995828
90,246.3670654,46.4690094,0.998972535,231.4132233,70.77911377,0.999975085,215.4371643,75.71691895,0.999970198,195.9103088,85.33000183,0.999994278,190.0772095,99.56832123,0.999999881,191.648468,71.46285248,0.999958634,212.1138306,91.7358017,0.999995947
91,251.5310059,46.98822403,0.997563124,231.6886902,71.70749664,0.999989867,217.280304,75.71691895,0.999987841,196.9156189,85.33000183,0.999997139,190.0925903,97.88585663,0.999999881,192.8553314,71.46285248,0.999965549,212.4053345,91.7358017,0.999995589
92,254.5731812,47.1448822,0.997890055,235.4954224,72.2516098,0.999995947,220.5004425,76.23357391,0.999985695,199.2113037,84.07439423,0.999996066,190.897522,95.41963196,0.999999762,195.4653168,69.32366943,0.999952197,214.0756683,91.79267883,0.99999547
93,256.0186768,47.1448822,0.993220091,237.107132,73.51100922,0.999996662,222.50354,76.23357391,0.999970913,200.899826,83.46089935,0.999991775,193.0076904,94.43442535,0.999999523,198.2457275,68.65615845,0.999961138,215.5964661,92.01018524,0.999994636
94,257.2442932,47.1448822,0.995586872,239.0984192,75.05425262,0.999993682,222.9281921,76.23357391,0.999989271,201.7940674,82.59428406,0.999995828,193.117569,93.84761047,0.999999166,199.8440857,68.55484772,0.99998343,216.7268524,92.01018524,0.999994397
95,257.4494934,47.3758316,0.9950701,240.9589233,77.77015686,0.999995708,225.2239227,76.90969086,0.99999547,203.5718079,82.01950073,0.999997139,193.1210327,93.7960434,0.999999046,201.70755,68.27785492,0.999987125,217.8654633,92.39801025,0.999993801
96,259.408905,47.52381134,0.998306513,244.4620209,78.08411407,0.999994755,228.8993378,77.77532196,0.999994636,206.7602997,81.94317627,0.999997258,193.2489777,92.91651917,0.999999285,206.1321259,67.66972351,0.999980092,218.5267029,93.14299011,0.999992251
97,259.408905,47.52381134,0.995439231,246.9547729,81.28556061,0.999990463,229.8536987,79.47506714,0.999982238,207.5865021,81.62213898,0.999996305,193.2489777,90.09377289,0.999999046,208.044693,66.28077698,0.999978781,218.5267029,93.14299011,0.99999404
98,259.408905,47.52381134,0.993981183,247.4178925,84.21818542,0.999993801,230.1904907,80.09339905,0.999982357,207.8859253,81.20644379,0.999991536,193.8611145,86.28911591,0.999999762,212.1635437,66.13239288,0.999989867,218.5267029,93.14299011,0.999990582
99,257.4511108,47.50382233,0.992628932,249.2329407,85.67811584,0.999997854,230.4061432,80.09339905,0.99998641,208.810379,79.48626709,0.999997377,194.0482941,83.41229248,0.999999881,214.6199799,66.11664581,0.999986649,218.4436035,92.81878662,0.999986053
100,250.3473206,46.51322174,0.999421239,250.7175751,86.29572296,0.999998927,231.2910614,80.09339905,0.999993563,209.7193604,78.70001984,0.999998808,194.4661865,80.70831299,0.999999881,215.0483704,66.11664581,0.999984503,218.4436035,92.46975708,0.999986053
101,244.3303528,46.03759384,0.999810755,252.1152954,86.29572296,0.999999642,231.6452637,78.46112823,0.999994755,209.8306732,78.14884949,0.999998689,194.8773956,79.59680176,0.999999881,216.2785797,66.11664581,0.999994755,218.4436035,92.04980469,0.999989629
102,244.3303528,46.428936,0.999081373,253.2758026,85.67811584,0.999999166,232.3093414,78.23169708,0.999993801,211.1809082,77.51496124,0.999999285,195.3937836,78.42749023,0.999999642,218.361618,66.11664581,0.999997616,219.37117,91.56300354,0.999993086
103,244.3303528,46.03759384,0.999631047,255.9584961,84.68261719,0.999998331,234.890625,78.19519043,0.999990344,213.0830383,77.51496124,0.999999404,197.0744171,78.42749023,0.999999762,220.680481,66.11664581,0.999998689,220.5632477,91.56300354,0.99999547
104,246.3527985,45.67857742,0.999791563,262.193634,82.97039032,0.999999523,240.4745483,78.1902771,0.999996901,217.369873,77.51496124,0.999997258,201.1181335,78.42749023,0.999999523,224.8414612,66.36188507,0.999997139,226.7433472,91.56300354,0.999992728
105,247.592453,45.67857742,0.999709427,264.2327271,82.9283905,0.999999285,243.9961395,78.17507935,0.999998689,220.2685089,78.39105225,0.999994516,203.7676544,78.92871857,0.999999881,227.0538635,66.36188507,0.99999845,230.2203064,91.46857452,0.999997139
106,248.0222321,45.67857742,0.999826849,266.9242249,82.63833618,0.999999523,246.0851288,78.15145874,0.99999845,222.431076,78.39105225,0.999993205,205.6769562,78.92871857,0.999999762,229.2432861,66.36188507,0.999997616,232.1789856,91.46857452,0.999995351
107,248.2008514,45.6675148,0.999837279,268.963623,82.06460571,0.999999285,247.7093506,78.00527954,0.999995947,223.6899109,78.39105225,0.999996543,207.8326416,78.92871857,0.999998212,231.3865814,66.36188507,0.999991655,232.425827,91.46857452,0.999985456
108,250.9425201,39.99808884,0.999641299,270.4420471,80.71233368,0.99999702,248.7141571,76.59804535,0.999992847,226.8098907,76.80819702,0.999999285,211.1931,76.76501465,0.999999166,233.9607697,65.44203949,0.999998331,234.4268646,89.90995026,0.999994636
109,269.9424438,39.76138306,0.999232769,277.1114502,77.34509277,0.999998569,259.3190308,73.17255402,0.999997616,231.1304626,72.84015656,0.999997258,214.3155365,76.26396179,0.999999642,238.2206421,63.52969742,0.999991417,239.746994,87.45388794,0.999999285
110,277.8083191,39.71749878,0.999385953,279.7888489,74.17607117,0.99999702,262.2626343,72.08988953,0.999987483,234.0811615,72.84015656,0.999998331,216.0118866,76.26396179,0.999999166,240.0354462,63.39728546,0.999997735,243.3804016,87.0585022,0.999996185
111,283.1562195,39.58588791,0.999914289,284.0102844,71.3886261,0.999998331,265.8188782,70.55661011,0.999995351,238.6363373,72.84015656,0.999994874,220.4373932,76.26396179,0.999999642,243.4328156,63.16829681,0.999999046,248.1903076,86.38935089,0.999995112
112,286.990448,38.99428558,0.99980396,288.3071289,68.23143005,0.999998808,271.327179,69.71142578,0.999991655,242.8682861,72.84015656,0.999999166,223.2840118,77.13174438,0.999998689,247.6743622,62.84475327,0.999996781,255.0917358,85.4826889,0.999997854
113,289.2362061,36.54745865,0.999808371,294.7327881,64.53263855,0.999997497,276.7935486,67.8480072,0.999997735,248.9976044,72.84015656,0.999998212,230.4830017,77.13174438,0.999999523,253.9594116,61.75718307,0.999998093,262.0071716,85.14337158,0.999995589
114,293.5835876,33.0146904,0.99948585,300.741394,60.9434433,0.999998689,282.4759521,65.22885895,0.999997616,254.5500641,72.29795074,0.99999404,236.0599823,77.13174438,0.999999642,258.9905396,60.80556107,0.999998689,266.8692322,83.03341675,0.999998927
115,301.4967957,21.76939011,0.993982494,313.0224915,53.052948,0.999998331,294.2165222,57.16816711,0.999989033,267.0448303,64.66556549,0.999996543,248.661911,70.14660645,0.999999762,271.1849976,51.19480896,0.999998093,280.3994141,75.68965149,0.999993086
116,307.0226746,20.21286392,0.999012589,320.6955872,51.54644775,0.999999166,300.7991638,54.28039169,0.999994397,274.7417297,62.10162354,0.999999642,256.0967102,70.14660645,0.999999642,278.1333008,50.38851929,0.999998212,289.1548157,72.83200073,0.999983907
117,309.1694031,17.69433403,0.999013782,329.4291687,51.54644775,0.999999046,310.8200073,54.11743546,0.999994397,284.0724792,60.58390045,0.999997735,264.7633362,70.14660645,0.999999762,285.8449097,49.50389099,0.999990702,297.7618713,69.42079926,0.99999547
118,318.7946472,16.78839111,0.989208519,337.0780945,51.41927719,0.999999285,317.5100098,54.07357407,0.99999249,291.332428,60.45911026,0.999999642,273.9830627,70.14660645,0.999999642,292.5600586,49.07062531,0.999997973,306.9161072,68.99867249,0.999975562
119,326.7731934,16.78839111,0.979368091,345.4647827,51.25038528,0.999998927,327.0860901,53.93974304,0.99998951,300.3881531,60.40884018,0.999997377,281.0906372,70.14660645,0.999999762,299.2058105,47.5075264,0.999992013,313.4165955,68.4925766,0.999993682
120,339.0249634,16.78839111,0.982137024,353.3217163,51.41927719,0.999998808,334.4552307,53.93974304,0.999989748,306.785675,60.08306503,0.999999285,287.636322,69.26789093,0.999999523,309.2476501,47.44163132,0.999998093,321.3798523,68.48760223,0.99998796
121,358.5669556,16.93598366,0.946352303,362.3860474,52.61656952,0.999995351,343.0934448,53.9852562,0.999992013,314.7314148,57.18138123,0.99999404,293.9916077,62.84903336,0.999999166,319.4411316,45.78409195,0.999991536,327.8278198,67.38856506,0.999990582
122,385.276947,25.81128693,0.986638069,379.2207947,52.78440094,0.999998093,359.9765625,53.70912552,0.99999249,331.1898193,55.70059586,0.999996662,310.999115,58.86602402,0.999999166,338.4940796,43.45214462,0.999998331,342.633728,66.99784851,0.999992609
123,397.3738708,25.81128693,0.922993124,386.6775818,52.78440094,0.999995828,368.0691223,52.91993332,0.999983668,339.8704529,54.57279968,0.999999404,319.2346802,57.08698273,0.999998927,346.5516663,43.45214462,0.999996185,350.4619141,66.21897125,0.99999845
124,407.9676514,25.81128693,0.94922477,402.9003906,52.78440094,0.999997377,384.1300964,52.91993332,0.999988794,356.2655029,54.11070251,0.999998808,335.4543762,56.67799377,0.999998569,362.5572205,43.18408966,0.999997377,367.519043,65.87905884,0.999999046
125,410.5766602,20.7313652,0.8484869,412.2712097,50.63172531,0.999996901,392.1593933,52.00146484,0.999994755,363.4822083,54.11070251,0.999994278,343.3226013,56.67799377,0.999998808,370.2810974,42.96559906,0.999998331,376.4399109,65.51428986,0.999987125
126,415.1485291,20.20555496,0.812301695,419.6256409,50.63172531,0.999997377,398.7252502,51.98504257,0.999989748,371.2711182,53.17975616,0.999999404,351.1042175,54.90739059,0.999999046,378.905426,41.76940155,0.999997735,381.8309326,64.9225769,0.999996901
127,415.5103149,19.40510178,0.669283807,429.4812012,50.63172531,0.999997497,408.213501,51.98504257,0.999992967,379.5326538,53.17975616,0.999998093,358.0502319,54.90739059,0.999999881,387.7827759,41.76940155,0.999997258,390.1773987,64.9225769,0.999980211
128,417.1339417,19.40510178,0.985315561,436.808136,51.7720108,0.999999523,416.265686,51.98504257,0.99999404,389.3384399,53.17975616,0.999999166,367.4074097,54.90739059,0.999998927,396.7360535,41.76940155,0.99999702,400.5276489,64.9225769,0.999986529
129,433.4252625,19.40510178,0.799862862,445.2855225,51.7720108,0.999997973,425.4328308,51.98504257,0.999995828,397.6837158,53.16316605,0.999996543,377.2048035,54.90739059,0.999999642,402.9502258,41.76940155,0.999998569,408.6660767,64.7435379,0.999993443
130,462.9342957,27.65867233,0.970186055,452.6869507,51.7720108,0.999997973,433.7981567,52.33980942,0.999993324,405.3267517,53.16316605,0.999997854,383.8961182,54.90739059,0.999998808,411.2080383,41.68692398,0.999997377,417.2478027,64.7435379,0.999996424
131,473.9250793,27.65867233,0.939495087,467.1494751,51.7720108,0.999989748,447.7904358,52.52130508,0.99998033,418.9243164,53.34253311,0.999998808,397.5505371,52.84843063,0.999999642,427.2677612,42.21355057,0.999997616,429.1357422,64.81097412,0.999995947
132,476.8380127,27.65867233,0.825213194,475.7609863,51.7720108,0.999996543,455.5508118,53.41644287,0.999991536,425.0167847,53.16316605,0.99999547,404.0822754,52.84843063,0.999999881,435.2114563,42.21355057,0.999996424,435.8086548,64.81097412,0.99998343
133,479.9920959,27.95886421,0.704958081,481.693634,52.57426071,0.99999547,463.2664795,53.41644287,0.999983311,433.4632263,53.16316605,0.999998689,411.4415283,52.84843063,0.999999762,442.0811768,42.21355057,0.999995947,443.5331421,64.81097412,0.99999702
134,481.0819092,17.89982224,0.467479497,489.9045715,52.57426071,0.999995828,470.7513123,53.41644287,0.999989748,440.9539185,53.34253311,0.999994636,419.6077271,55.06731415,0.999999762,447.973938,42.48891068,0.99999547,453.519928,64.82798004,0.999993205
135,507.5105591,17.89982224,0.956146061,503.2833557,52.57426071,0.999992847,485.479248,53.41644287,0.99998498,454.5186768,53.34253311,0.999990582,433.1833191,55.06731415,0.999999285,460.757782,42.48891068,0.999995589,465.9393005,64.97319794,0.99999404
136,514.2165527,27.86136055,0.221651867,510.8294678,52.09405518,0.999993205,490.8662415,53.15703201,0.999995112,459.8762207,53.17041397,0.999992609,439.3632813,55.06731415,0.999999166,467.8254089,42.48891068,0.99999845,471.9457092,64.97319794,0.999992013
137,528.5090942,28.89082909,0.95966202,516.9719238,50.71809387,0.999986291,497.5621643,52.6958046,0.999988914,466.774353,54.19577789,0.999997854,444.5820313,55.19760513,0.999999762,475.7779236,42.50024414,0.999996543,476.6209412,65.56153107,0.999996543
138,530.902832,27.86136055,0.414549202,524.2350464,50.6721344,0.999982119,504.2787781,52.6958046,0.999989867,472.8891907,53.93798828,0.99999547,451.368866,55.19760513,0.999999881,483.0541687,42.46683121,0.99999702,484.2008972,65.56153107,0.999984622
139,530.902832,27.86136055,0.980343163,527.6461182,50.53687668,0.99999249,510.7206421,52.69374084,0.999987006,481.2242432,53.93798828,0.99999845,459.5549011,55.19760513,0.999999285,487.8222351,42.46683121,0.999994159,491.53125,65.56153107,0.999998569
140,530.902832,22.13631248,0.973283291,535.0515747,50.16976929,0.999990582,517.0062866,52.69374084,0.999988556,488.2791443,54.48564911,0.999996424,466.7331543,57.4662323,0.999999523,492.9403381,42.50024414,0.999997139,498.3439941,66.15439606,0.999995351
141,527.6707764,21.93010139,0.983483851,542.7929688,47.79502106,0.999987841,524.6624146,51.32365417,0.99999392,496.9604492,55.81752777,0.999997377,477.2842407,59.75557327,0.999999166,500.3947449,44.30026627,0.999999166,508.6916199,66.37151337,0.999999046
142,525.8007202,21.93010139,0.998851061,544.9022827,46.3330574,0.999997377,526.6254883,50.23506165,0.999987841,498.8299255,55.86591339,0.999996305,479.565094,61.31538391,0.999998689,502.3048401,44.30026627,0.999999523,509.9881592,66.37151337,0.999998927
143,519.6882324,21.93403816,0.998184383,547.0009155,44.81079865,0.999997973,527.0410767,50.00484848,0.999982834,500.7337036,56.74567413,0.99999845,481.280426,61.68745041,0.999999642,503.2996826,44.92256165,0.999999285,511.4446716,67.19950867,0.999998331
144,508.6048889,22.13631248,0.993534446,548.2119751,44.81079865,0.999996662,528.9992065,50.00484848,0.999991894,504.384552,56.74567413,0.999992013,486.1462708,61.68745041,0.999999523,505.9461975,44.92256165,0.999997377,516.0951538,67.19950867,0.99999702
145,493.9114685,30.62158585,0.989105761,548.6420898,44.71745682,0.999998093,529.5491943,50.00484848,0.99999392,506.1864319,56.74567413,0.999994397,487.5156555,62.3675766,0.999997973,508.1256104,44.92256165,0.999997139,517.3320313,67.19950867,0.999997139
146,493.9114685,32.5949707,0.991572142,548.6420898,44.65831757,0.999997616,529.8278809,50.00484848,0.999991536,506.9977722,57.55208588,0.999993682,488.5090027,64.16397858,0.999998927,508.6775818,46.91207504,0.999990702,518.3428345,68.25215149,0.999997258
147,493.9114685,32.74363708,0.996810853,548.6420898,44.65831757,0.999996901,530.8067017,50.00484848,0.999994516,507.7359619,57.95248413,0.999996424,490.040802,64.16397858,0.999999642,508.8795471,48.13288116,0.999988914,518.8521729,68.25215149,0.999997139
148,500.0460815,32.74363708,0.995715201,548.8364258,42.84987259,0.999995828,531.2840576,49.52187729,0.999994874,508.2058105,57.95248413,0.99999702,490.6801758,64.16397858,0.999999762,508.9310608,48.13288116,0.999990582,519.1431885,68.25215149,0.999997377
149,500.0599365,32.5949707,0.996027231,548.9716797,37.85182571,0.999993324,531.8615112,47.66500854,0.99999404,509.039978,57.95248413,0.999997258,491.0578613,64.1047821,0.999999642,508.9310608,48.13288116,0.999990344,519.6563721,67.30162048,0.999997735
150,502.302002,32.11419678,0.989610434,550.0943604,37.75588989,0.999989271,532.2122192,47.30057907,0.999992609,509.2776794,57.54251862,0.999997735,491.3081665,63.95056534,0.999999762,508.9349976,47.94550323,0.999992132,520.3415527,66.27667999,0.999997973
151,511.7740784,27.59878922,0.920235991,554.4730225,37.42182922,0.999987483,534.7193604,45.58106232,0.999983907,510.8611755,56.16147995,0.999983668,493.0899353,62.59224319,0.999999404,510.0889282,46.76254272,0.999992728,521.1411743,64.12634277,0.999997616
152,513.812439,24.41363525,0.943857729,556.2103271,36.69046783,0.999986172,536.8948975,44.86531067,0.999971747,513.4782104,55.56378174,0.99999392,495.3063354,62.06547546,0.999998212,512.1169434,46.02698517,0.999997377,522.4208984,63.19767761,0.99999845
153,522.5307617,24.29606247,0.960842669,558.9500122,34.6070137,0.999962687,538.7991943,43.19678116,0.999978065,514.9421387,54.94813919,0.999998331,496.8395996,60.01300812,0.999999166,514.7869263,44.79642105,0.999999166,524.0536499,61.79401016,0.999997616
154,523.5883179,20.83032608,0.990590751,561.7017822,33.9450264,0.999965549,541.3190308,40.18864822,0.999961019,517.1312256,52.84959412,0.999999285,499.6412354,58.04705429,0.999999642,517.4490356,42.25218201,0.999999404,527.1254883,60.44075012,0.999997377
155,523.5883179,20.83032608,0.989842832,562.6448364,33.9450264,0.999967337,541.3190308,40.18864822,0.999938846,517.9511108,52.37445068,0.999999285,500.3695984,56.99380493,0.999999404,518.4442139,42.25218201,0.999999166,527.4281616,60.44075012,0.999997854
156,523.5883179,20.83032608,0.983777165,562.6448364,33.9450264,0.999970555,541.352417,40.18864822,0.999945283,518.4470825,52.37445068,0.999999046,501.2845154,56.99380493,0.999999166,519.715332,42.25218201,0.999998212,528.0645752,60.44075012,0.999997497
157,517.6585693,23.4174118,0.988406062,562.6448364,35.36047745,0.999975443,541.352417,40.88685989,0.999920368,518.4470825,52.37445068,0.999999046,501.5237427,56.99380493,0.999999046,519.7471313,42.54748535,0.999998212,528.0645752,60.78214645,0.999996662
158,506.8803101,28.52860641,0.998108387,561.397583,36.94400024,0.99995029,541.1348267,43.85905838,0.999923944,518.4470825,53.40151215,0.999998569,501.5237427,57.45394516,0.999998927,519.7471313,43.50776291,0.999995112,528.0645752,61.52132797,0.999995112
159,501.6283875,32.00199509,0.992548048,559.7385254,37.88911057,0.999772608,539.942749,45.55661011,0.999933124,517.9019165,54.11481857,0.99999845,501.6322632,58.07808685,0.999998927,519.715332,43.79748535,0.999992728,527.3241577,62.25941467,0.999994993
160,500.0509949,33.5699234,0.992466629,558.0425415,38.99367523,0.999779642,538.7513428,46.42625427,0.999966145,517.0415039,54.72210693,0.99999845,501.6322632,58.74718857,0.999998689,519.1551514,44.03980255,0.999993801,526.4813232,62.81757736,0.99999702
161,485.2382507,36.27109146,0.997757137,555.1417236,38.99367523,0.999640584,536.6843262,47.27989197,0.999976516,516.9744263,55.43901062,0.999998212,501.197876,59.04845428,0.999998093,518.8773804,44.09302521,0.999994755,525.7740479,63.63454437,0.999998569
162,480.4551086,40.7694931,0.996141613,553.5919189,38.99367523,0.999780715,535.8449097,47.80376816,0.999985695,516.0793457,56.31179428,0.999997377,500.6156616,60.77125931,0.999998689,517.8098755,44.9798317,0.999998331,524.5062256,64.24216461,0.999998808
163,480.4551086,40.7694931,0.999606192,551.3208618,38.76370621,0.999871492,534.1749268,47.80376816,0.999992609,514.8653564,56.87464142,0.999992967,499.4617004,61.7987175,0.999997258,516.6382446,45.56900024,0.999997973,523.5934448,64.62335205,0.999998569
164,480.4551086,40.7694931,0.999356806,548.5501099,37.14008331,0.999868751,532.0477905,47.80376816,0.999992013,513.06073,57.20104218,0.999991894,498.9452515,62.99014664,0.999998569,513.810791,46.42192459,0.999993801,522.5728149,65.40432739,0.999997735
165,482.7622681,39.52074051,0.99829787,543.0991821,35.23187637,0.999917626,528.2612915,47.34204483,0.999973059,507.26651,58.29322052,0.999998689,491.2850647,68.12151337,0.999999642,505.973053,47.84389877,0.999983907,518.7966309,65.95980835,0.999996305
166,483.3625793,37.57154465,0.999427557,537.0897217,32.48049164,0.999986291,523.260498,46.78434753,0.999991894,502.7463684,59.42630768,0.999999523,487.7822266,68.56693268,0.999999762,499.6431274,47.84389877,0.999988079,515.7626953,65.95980835,0.99999547
167,483.896759,33.61711121,0.999862075,529.8060913,30.30904961,0.999999166,519.8470459,45.26016235,0.999997497,500.028595,59.42630768,0.999999762,484.8742981,68.65899658,0.999999881,497.3434143,47.85572815,0.999972463,513.7317505,65.95980835,0.999986887
168,483.9018555,31.39953613,0.999810755,527.2045288,28.34887314,0.999996901,518.1488037,43.61650467,0.999999285,500.028595,59.42630768,0.999999762,484.1740417,69.065979,0.999999881,496.4641113,47.85572815,0.999973655,513.7317505,65.71604919,0.999985933
169,483.896759,31.39953613,0.999701023,526.1228638,26.34009552,0.999995589,517.5283813,42.51320648,0.999999285,500.028595,59.3944397,0.999999762,484.1740417,69.065979,0.999999881,495.9613342,49.16711807,0.999977589,513.7317505,65.47336578,0.999982119
170,483.3625793,31.39953613,0.999526978,524.902832,23.14679146,0.999996901,517.156311,40.01716232,0.999997139,500.2762146,58.61735535,0.999999523,484.1740417,69.065979,0.999999881,495.9613342,49.16711807,0.999984264,513.836792,63.87261963,0.99997282
171,482.3516846,31.90484619,0.999563158,523.4946899,22.16178513,0.999996901,516.2706299,39.49028397,0.999998212,500.7234192,57.97800064,0.999999285,484.7880554,69.065979,0.999999881,495.9613342,49.16711807,0.999983549,514.4785156,63.00490189,0.999987125
172,481.7260437,33.70035553,0.999463379,522.6903076,21.24288368,0.999997258,516.1158447,39.27466965,0.999998808,500.7234192,57.97800064,0.999999046,485.3425598,69.13197327,0.999999881,496.2442627,49.00629425,0.99998796,514.6533203,62.57979202,0.999989986
